MEAN-SQUARED-ERROR-MAX,STANDART-DEVIATION-MAX,MEAN-ABSOLUTE-ERROR-MAX,MEDIAN-ABSOLUTE-ERROR-MAX,MEAN-SQUARED-ERROR-MIN,STANDART-DEVIATION-MIN,MEAN-ABSOLUTE-ERROR-MIN,MEDIAN-ABSOLUTE-ERROR-MIN
1.7830809364281848,0.7112809325624146,1.1301152027122399,1.1698010870300433,0.4448034221898322,0.3995184837237258,0.5340303393562273,0.4763608880663117
