MEAN-SQUARED-ERROR-MAX,STANDART-DEVIATION-MAX,MEAN-ABSOLUTE-ERROR-MAX,MEDIAN-ABSOLUTE-ERROR-MAX,MEAN-SQUARED-ERROR-MIN,STANDART-DEVIATION-MIN,MEAN-ABSOLUTE-ERROR-MIN,MEDIAN-ABSOLUTE-ERROR-MIN
12.158043927594706,2.150817319030279,2.7444541875852306,2.7783764750455884,7.598136549384295,1.8418972244259064,2.050744051322943,1.4277576818675382
